HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,,,Input.imgurl0,Input.imgurl1,Input.imgurl2,Input.imgurl3,Input.imgurl4,Input.theme0,Input.theme1,Input.theme2,Input.theme3,Input.theme4,Input.word0,Input.word1,Input.word2,Input.word3,Input.word4,Answer.comments,Answer.ques0,Answer.ques1,Answer.ques2,Answer.ques3,Answer.ques4
3NQUW096N68F2IWHZEJVSKXVFRIL9F,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:36 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:36 PST 2019,,,3PQMUDRV7R69A2F888XX1H0VP5QIIA,A1ODGBU73JE8S,Submitted,Thu Feb 14 21:53:19 PST 2019,Thu Feb 14 21:54:15 PST 2019,Sun Feb 17 21:54:15 PST 2019,,,,56,100% (15/15),0% (0/0),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/news/television.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/birds/fly.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/love_human_small/baby.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/sports_competition/trophy.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/cookware/pie.png,news,birds,love-human-small,sports-competition,cookware,television,fly,baby,trophy,pie,Let us know your thoughts..,television,fly,baby,trophy,map
3H5TOKO3D9JWMRNYVFH2MT4I34F46U,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 16:56:04 PST 2019,1,BatchId:3532956,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 16:56:04 PST 2019,,,3LUY3GC63Z0424LG2CJKJPBYX3TP7H,A1X04W4VU2I2CY,Submitted,Thu Feb 14 16:56:14 PST 2019,Thu Feb 14 16:59:29 PST 2019,Sun Feb 17 16:59:29 PST 2019,,,,195,100% (267/267),0% (0/0),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/news/television.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/birds/fly.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/love_human_small/baby.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/sports_competition/trophy.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/cookware/pie.png,news,birds,love-human-small,sports-competition,cookware,television,fly,baby,trophy,pie,Let us know your thoughts..,television,vow,baby,trophy,like
3WRKFXQBOB7SDIWJMNEYZLYU7W9IYN,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:36 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:36 PST 2019,,,3907X2AHF05XG3OAW02PNYUQMNR2PY,AGA1PIIWM8I8D,Submitted,Thu Feb 14 23:09:44 PST 2019,Thu Feb 14 23:58:16 PST 2019,Sun Feb 17 23:58:16 PST 2019,,,,2912,100% (520/520),100% (3/3),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/library/book.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/olympics/soccer.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/corpse_undertaker_vampire/cemetery.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/tire_car_key/driving.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/scare_fearful_silent_afraid/coward.png,library,olympics,corpse-undertaker-vampire,tire-car-key,scare-fearful-silent-afraid,book,soccer,cemetery,driving,coward,Let us know your thoughts..,book,soccer,counting,driving,Conrad
3WRKFXQBOB7SDIWJMNEYZLYU7W9IYN,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:36 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:36 PST 2019,,,3J88R45B2GYYHJR7KPNIDOOMZWQXP2,A1RILUP7EBYOQ1,Submitted,Thu Feb 14 22:29:56 PST 2019,Thu Feb 14 22:35:43 PST 2019,Sun Feb 17 22:35:43 PST 2019,,,,347,100% (756/756),0% (0/0),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/library/book.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/olympics/soccer.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/corpse_undertaker_vampire/cemetery.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/tire_car_key/driving.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/scare_fearful_silent_afraid/coward.png,library,olympics,corpse-undertaker-vampire,tire-car-key,scare-fearful-silent-afraid,book,soccer,cemetery,driving,coward,Let us know your thoughts..,Book,Dollar,Country,Driving,Courage
3WRKFXQBOB7SDIWJMNEYZLYU7W9IYN,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:36 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:36 PST 2019,,,3LOTDFNYA7Z716XNWHVRZBWBOOWFWN,AOOUX0906K0HG,Submitted,Thu Feb 14 21:49:42 PST 2019,Thu Feb 14 21:50:07 PST 2019,Sun Feb 17 21:50:07 PST 2019,,,,25,100% (1/1),0% (0/0),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/library/book.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/olympics/soccer.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/corpse_undertaker_vampire/cemetery.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/tire_car_key/driving.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/scare_fearful_silent_afraid/coward.png,library,olympics,corpse-undertaker-vampire,tire-car-key,scare-fearful-silent-afraid,book,soccer,cemetery,driving,coward,Let us know your thoughts..,book,sports,bat,dating,deaf
3WRKFXQBOB7SDIWJMNEYZLYU7W9IYN,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:36 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:36 PST 2019,,,3P59JYT76LKV8VHHDHB9S8VNBQ9T2R,A32W24TWSWXW,Submitted,Thu Feb 14 21:53:39 PST 2019,Thu Feb 14 22:00:45 PST 2019,Sun Feb 17 22:00:45 PST 2019,,,,426,100% (7350/7350),100% (11/11),100% (2/2),https://purvaten.github.io/crowd-results/crowd-results-original-final/library/book.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/olympics/soccer.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/corpse_undertaker_vampire/cemetery.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/tire_car_key/driving.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/scare_fearful_silent_afraid/coward.png,library,olympics,corpse-undertaker-vampire,tire-car-key,scare-fearful-silent-afraid,book,soccer,cemetery,driving,coward,Let us know your thoughts..,book,roller,creepy,driving,cougar
3HUR21WDDUPP3DLEL9EZ2VL9V9CYX2,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 16:56:04 PST 2019,1,BatchId:3532956,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 16:56:04 PST 2019,,,3VZLGYJEYLASVNTD7YLK4MQ09VEZX6,A32QJF67JMJFKX,Submitted,Thu Feb 14 16:56:10 PST 2019,Thu Feb 14 17:41:52 PST 2019,Sun Feb 17 17:41:52 PST 2019,,,,2742,100% (4/4),100% (1/1),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/library/book.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/olympics/soccer.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/corpse_undertaker_vampire/cemetery.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/tire_car_key/driving.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/scare_fearful_silent_afraid/coward.png,library,olympics,corpse-undertaker-vampire,tire-car-key,scare-fearful-silent-afraid,book,soccer,cemetery,driving,coward,Let us know your thoughts..,book,volley,crackers,driving,coding
3X0EMNLXEPP3QAOIU7HY1JVCBT2VP3,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:36 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:36 PST 2019,,,37KGEN7NJ3QT8APGYYD1JB2JXXGPP5,A2DWSKGD9RNKMJ,Submitted,Thu Feb 14 21:50:43 PST 2019,Thu Feb 14 21:51:47 PST 2019,Sun Feb 17 21:51:47 PST 2019,,,,64,100% (96/96),0% (0/0),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/royalty_structure_magical_historic/castle.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/pollution_dirt_wastage/environment.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/garden/vegetables.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/water%20creatures/ocean.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/banking_finance_support/stocks.png,royalty-structure-magical-historic,pollution-dirt-wastage,garden,water creatures,banking-finance-support,castle,environment,vegetables,ocean,stocks,Let us know your thoughts..,castle,environment,vegetables,organ,stocks
3X0EMNLXEPP3QAOIU7HY1JVCBT2VP3,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:36 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:36 PST 2019,,,3COPXFW7XBCSXJS0L68TNUGK3NAPK4,A22DDO8NILSX6O,Submitted,Thu Feb 14 21:49:49 PST 2019,Thu Feb 14 22:08:52 PST 2019,Sun Feb 17 22:08:52 PST 2019,,,,1143,100% (111/111),100% (4/4),100% (1/1),https://purvaten.github.io/crowd-results/crowd-results-original-final/royalty_structure_magical_historic/castle.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/pollution_dirt_wastage/environment.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/garden/vegetables.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/water%20creatures/ocean.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/banking_finance_support/stocks.png,royalty-structure-magical-historic,pollution-dirt-wastage,garden,water creatures,banking-finance-support,castle,environment,vegetables,ocean,stocks,Let us know your thoughts..,castle,environment,vegetables,ocean,stocks
3X0EMNLXEPP3QAOIU7HY1JVCBT2VP3,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:36 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:36 PST 2019,,,3TVRFO09GKF8QYC9SXUBW7F2UMOXL3,A31898LQJO7I3,Submitted,Thu Feb 14 21:52:52 PST 2019,Thu Feb 14 21:54:32 PST 2019,Sun Feb 17 21:54:32 PST 2019,,,,100,100% (1/1),0% (0/0),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/royalty_structure_magical_historic/castle.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/pollution_dirt_wastage/environment.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/garden/vegetables.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/water%20creatures/ocean.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/banking_finance_support/stocks.png,royalty-structure-magical-historic,pollution-dirt-wastage,garden,water creatures,banking-finance-support,castle,environment,vegetables,ocean,stocks,Let us know your thoughts..,castle,environment,vegetables,ocean,stocks
3X0EMNLXEPP3QAOIU7HY1JVCBT2VP3,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:36 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:36 PST 2019,,,3WLEIWSYHOH53MQMDNUKEPSZ0WF2HR,AOOUX0906K0HG,Submitted,Thu Feb 14 21:51:06 PST 2019,Thu Feb 14 21:51:50 PST 2019,Sun Feb 17 21:51:50 PST 2019,,,,44,100% (1/1),0% (0/0),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/royalty_structure_magical_historic/castle.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/pollution_dirt_wastage/environment.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/garden/vegetables.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/water%20creatures/ocean.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/banking_finance_support/stocks.png,royalty-structure-magical-historic,pollution-dirt-wastage,garden,water creatures,banking-finance-support,castle,environment,vegetables,ocean,stocks,Let us know your thoughts..,castle,intervention,vegetable,soon,stocks
302OLP89DZ704XCGE74WLWISR0MCA5,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 16:56:04 PST 2019,1,BatchId:3532956,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 16:56:04 PST 2019,,,3A9AA95ATWMPF07XEJ4NL5X26XYP52,A2MDFKOD2G3R4D,Submitted,Thu Feb 14 17:17:48 PST 2019,Thu Feb 14 18:03:49 PST 2019,Sun Feb 17 18:03:49 PST 2019,,,,2761,100% (1/1),100% (1/1),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/royalty_structure_magical_historic/castle.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/pollution_dirt_wastage/environment.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/garden/vegetables.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/water%20creatures/ocean.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/banking_finance_support/stocks.png,royalty-structure-magical-historic,pollution-dirt-wastage,garden,water creatures,banking-finance-support,castle,environment,vegetables,ocean,stocks,correct?,castle,environment,vegetable,ocean,stocks
